92,爱情笔记,这是一部融合理性与感性，细腻生动的恋爱过程的全记录。其间，才子德波顿细述一段情缘的邂逅，迷恋，平凡中的幸福，熟悉后的倦怠，女友移情别恋，挽回无望，自杀，醒悟，以至一段情完全成为过去。他认真思辩自己的感觉，忠实记下与女友交往中的各个细节，特别是心理和哲学层面的思考 ，文字生动，处处机锋，不仅有极大的阅读乐趣，阅毕更令人回味无穷。来吧，想爱，正在爱，曾经爱过的读者诸君，来看看作者谈的那场恋爱是怎么回事。
93,旅行的艺术,这部书就像一场完美的旅程，教我们如何好奇、思考和观察，让我们重新对生命充满热情。旅行是什么，德波顿并不想急于提供答案，旅行为什么，德波顿似乎也不热心去考求。但释卷之后，相信每个读者都会得到一种答案——这答案，既是思辩的，也是感性的，既酣畅淋漓，又难以言说，因为，它更像是一种情绪 ，令人沉醉而不自知翻开这本书，你踏上的将是一次异乎寻常的阅读旅程。深信德波顿无处不在的智慧和机智将影响甚至改变你对旅行的看法，并有可能改变你日后的旅行心态和旅行方式。德波顿是一个知识渊厚且富有逻辑思辨能力的作者。他曾经是大学的哲学讲师，有着深厚的哲学素养，从苏格拉底、洪堡，到爱默生、尼采，他都有过系统的阅读。此外，对西方文学和艺术作品，他也有广泛的涉猎。因此，在论及“旅行”这一近平陈词滥调的题材时，他不仅时时表现出理性的悟觉，而且还能结合福楼拜、波德莱尔等文学家的创作，参照凡...
94,苏菲的世界,《苏菲的世界》
95,"加缪手记


    
       : 第一卷",《加缪手记：第一卷》包含加缪1935年5月到1942年2月之间的手记，是了解加缪其人及其思想不可或缺的重要记录，更是理解其创作的关键。他在手记中写下他的读书杂感、生活随想、情感波动，以及写作构思的方式，其中充满了精彩动人的哲学思考。书信手记最能凸显与呈现一个人内 心的诸貌与真实，通过加缪的手记，我们更能全面地了解这位被称为“以睿智与热诚，阐明了我们时代良知”的伟大创作者的心智与情感。
96,利维坦,《利维坦》全书分为四部分。第一部分开宗明义宣布了作者的彻底唯物主义自然观和一般的哲学观点，声称宇宙是由物质的微粒构成，物体是独立的客观存在，物质永恒存在，既非人所创造，也非人所能消灭，一切物质都于运动状态中。第二部分是全书的主腐朽 ，主要描述自然状态中人们不幸的生活中都享有“生而平等”的自然权利，又都有渴望和平和安定生活的共同要求，于是出于人的理性，人们相互间同意订立契约，放弃各人的自然权利，把它托付给某一个人或一个由多人组成的集体，这个人或集体能把大家的意志化为一个意志，能把大家的人格统一为一个人格；大家则服从他的意地志，服从他的判断。第三部分《论基督教国家》旨在否认自成一统的教会，抨击教皇掌有超越世俗政权的大权。第四部分《论黑暗的王国》，其主要矛头是针对罗马教会，大量揭发了罗马教会的腐败黑暗、剥削领婪的种种丑行劣迹，从而神的圣洁尊崇，教会的威严神...
97,人生的智慧,他于1850年写了《附录和补遗》一书，《人生的智慧》是该书中的一部分。在书中，他以优雅的文体，格言式的笔触阐述了自己对人生的看法。《人生的智慧》使沉寂多年的叔本华在晚年一举成名。我社出版的这本全译本是我国第一个根据德文版译出的中文本。这本书讨论的事情与我们的世俗生活至为接近，诸如健康、财富、名声、荣誉、养生和待人接物所应遵守的原则等。正如叔本华所说的，在这本书里他尽量以世俗、实用的角度考虑问题。因此，这本书尤其适合大众阅读。
98,"做哲学


    
       : 88个思想实验中的哲学导论",你从未读到过的哲学导论
99,传习录,《传习录》是王阳明的问答语录和论学书信集。是一部儒家简明而有代表性的哲学著作。包含了王阳明的主要哲学思想，是研究王阳明思想及心学发展的重要资料。《传习录》不但全面阐述了王阳明的思想，同时还体现了他辩证的授课方法，以及生动活泼、善于用譬、常带机锋的语言艺术。因此该书一经问世，便受到士人的推崇。
100,卡拉马佐夫兄弟,老卡拉马佐夫贪婪好色，独占妻子留给儿子们的遗产，并与长子德米特里为一个风流女子争风吃醋。一天黑夜，德米特里疑心自己的情人去跟老头儿幽会，便闯入家园，一怒之下，差点把老头儿砸死。他仓皇逃离后，躲在暗中装病的老卡拉马佐夫的私生子斯乜尔加科夫悄然杀死老爷，造成了一桩震惊全俄的扑朔迷离的血案，从而引发一连串惊心动魄的事件。作品展示了错综复杂的社会、家庭矛盾和人性悲剧，体现了作家一生的最高艺术成就。
101,"幸福之路


    
       : 贝特兰·罗素通情达理集","英国著名哲学家贝特兰·罗素（Bertrand Russell,1872—1970）著，我国著名翻译家傅雷先生译。罗素是20世纪最杰出的哲学家之一，同时又是著名的数学家、散文作家和社会活动家。罗素一生驰骋于数学、逻辑、哲学、政治、社会、历史、道德、宗教、教育等各个领域，写下了六十多部著作和大量文章，对20世纪的思想文化和社会生活产生了巨大的影响，被人们誉为“世纪的智者”。1950年，罗素荣获诺贝尔文学奖，旨在表彰他的“哲学作品对人类道德文化所作出的贡献”。"
102,西藏生死书,希望每个人不畏惧死，也不畏惧活；
103,不能承受的生命之轻,《不能承受的生命之轻》讲述了：最沉重的负担压迫着我们，让我们屈服于它，把我们压到地上。但在历代的爱情诗中，女人总渴望承受一个男性身体的重量。于是，最沉重的负担同时也成了最强盛的生命力的影像。负担越重，我们的生命越贴近大地，它就越真切实在。
104,论语,《论语》是一部语录体思想散文集。早在春秋后期孔子设坛讲学时期，其主体内容就已初始创成；孔子去世以后，他的辫子和再传弟子代代传授他的言论，并逐渐将这些口头记诵的语录言行记录下来，集腋成裘，最终在战国初年汇辑论纂成书，因此称“论”。《论语》主要记载孔子及其弟子的言行，因此称为“语”。
105,存在主义是一种人道主义,存在主义是现代西方哲学中影响极大、流行极广、风行一时的哲学流派。其主要代表人物就是法国哲学家萨特。本书由两篇构成：《存在主义是一种人道主义》和《今天的希望：与萨特的谈话》。前者发表于1946年，后一篇发表于1980年去世前不久，其中萨特一再强调，他的存在主义本质上是一种对人生充满希望的乐观主义哲学。
106,不能承受的生命之轻,《不能承受的生命之轻》是米兰·昆德拉最负盛名的作品。小说描写了托马斯与特丽莎、萨丽娜之间的感情生活。但它不是一个男人和两个女人的三角性爱故事，它是一部哲理小说，小说从“永恒轮回”的讨论开始，把读者带入了对一系列问题的思考中，比如轻与重、灵与肉。
107,"查拉图斯特拉如是说


    
       : 译注本",《查拉图斯特拉如是说》是尼采的里里程碑式的作品，几乎包括了尼采的全部思想。
108,洞穴奇案,五名洞穴探险人受困山洞，水尽粮绝，无法在短期内获救。为了维生以待救援，大家约定抽签吃掉其中一人，牺牲他以救活其余四人。威特摩尔是这～方案的最初提议人，但在抽签前又收回了意见。其他四人仍执意抽签，并恰好选中了威特摩尔做牺牲者。获救后，这四人以杀人罪被起诉并被初审法庭判处绞刑。这是美国20世纪法理学大家富勒1949年在《哈佛法学评论》上发表的假想公案。富勒还进一步虚构了最高法院上诉法庭五位大法官对此案的判决书。这一著名的公案成了以后西方法学院学生必读的文本，并在此基础上演绎出了更多的公案。1998年，法学家萨伯延续了富勒的游戏，假设五十年后这个案子有机会翻案，另外九位大法官又针对这个案子各自发表了判决意见。他们真的有罪吗？请看十四位法官的判决书。这些判决书，实际上反映了20世纪各个流派的法哲学思想，有如一桌法哲学盛宴，让读者得以品味精彩动人的深邃思辨，培...
